STN,VARFROM,VARTO,MEAS_DATE,START_TIME,END_TIME,GAUGE_NO,START_GH,END_GH,M_GH,FLOW,DEVIATION,QUALITY,METHOD,METER_NO,WMGH,PARTY,AREA,VELOCITY,MAXDEPTH,MAXVEL,SLOPE,MANNINGS,WETTEDPER,CTF,TEMP,PH,COND,SEDIMENT,SAMPLE,WIDTH,SECTIONS,METHOD_2,METHOD_6,METHOD_8,GSHIFT,COMMNT,RAWTYPE,RAWDATA,ENTEREDBY,CHECKEDBY,DBVER23,DATEMOD,TIMEMOD,USERMOD
401013,100,141,10/11/1986,1.00,1.00,242.0,1.118,1.118,1.118,144.000000,-2.51,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,5/01/1987,1.00,1.00,243.0,1.033,1.033,1.033,70.400000,6.92,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/02/1987,1.00,1.00,244.0,0.963,0.963,0.963,23.200000,3.96,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/03/1987,0.00,0.00,245.0,0.969,0.969,0.969,25.600000,2.02,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/05/1987,1.00,1.00,246.0,0.972,0.972,0.972,29.300000,10.34,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,23/06/1987,0.00,0.00,247.0,1.690,1.690,1.690,1558.999000,6.35,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/08/1987,0.00,0.00,248.0,1.180,1.180,1.180,227.000000,-0.17,7,..,.........,TRUE,..........,-999.9991,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/09/1987,1.00,1.00,249.0,1.095,1.095,1.095,134.000000,9.30,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/11/1987,1.00,1.00,250.0,1.002,1.002,1.002,44.200000,0.39,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,14/12/1987,1.00,1.00,251.0,0.922,0.922,0.922,27.700000,-0.31,7,..,.........,TRUE,..........,-999.9990,-999.999,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,...,...,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/02/1988,950.00,1010.00,252.0,0.878,0.878,0.878,10.200000,-14.25,7,WA,,FALSE,LOCKERIDGE,0.5230,19.400,0.000,0.000,0.00000,0.000,0.000,0.000,22.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/03/1988,1230.00,1250.00,253.0,0.861,0.861,0.861,8.070000,-1.44,7,WA,,FALSE,LOCKERIDGE,0.4980,16.200,0.000,0.000,0.00000,0.000,0.000,0.000,22.5,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/04/1988,1250.00,1330.00,254.0,1.018,1.018,1.018,8.810000,-2.40,7,WA,,FALSE,LOCKERIDGE,0.4960,17.800,0.000,0.000,0.00000,0.000,0.000,0.000,-9.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/04/1988,1000.00,1020.00,255.0,1.035,1.035,1.035,12.000000,-0.52,7,WA,,FALSE,LOCKERIDGE,0.5550,21.600,0.000,0.000,0.00000,0.000,0.000,0.000,16.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/05/1988,1050.00,1120.00,256.0,1.224,1.218,1.221,135.000000,0.03,7,WA,,FALSE,LOCKERIDGE,4.1600,32.400,0.000,0.000,0.00000,0.000,0.000,0.000,13.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,24/05/1988,1030.00,1110.00,257.0,1.332,1.328,1.330,409.000000,5.76,7,WA,,FALSE,LOCKERIDGE,6.6200,61.800,0.000,0.000,0.00000,0.000,0.000,0.000,-9.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/05/1988,945.00,1015.00,258.0,1.185,1.185,1.185,86.700000,-3.50,7,WA,,FALSE,LOCKERIDGE,3.4500,25.100,0.000,0.000,0.00000,0.000,0.000,0.000,10.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/07/1988,1010.00,1045.00,259.0,0.000,0.000,1.290,288.000000,5.18,7,WA,170/LV,FALSE,AGL,5.8000,49.400,0.000,0.000,0.00000,0.000,0.000,0.000,9.5,7.1,101.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RS,RS,FALSE,16/07/2003,1833,SCHED
401013,100,141,23/08/1988,1020.00,1100.00,260.0,1.220,1.220,1.220,145.000000,8.65,7,WA,,FALSE,LOCKERIDGE,4.3000,33.700,0.000,0.000,0.00000,0.000,0.000,0.000,12.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,27/09/1988,920.00,1000.00,261.0,1.240,1.240,1.240,161.000000,-2.68,7,WA,,FALSE,LOCKERIDGE,4.1900,38.400,0.000,0.000,0.00000,0.000,0.000,0.000,14.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/11/1988,950.00,1020.00,262.0,1.103,1.103,1.103,33.600000,2.23,7,WA,,FALSE,LOCKERIDGE,2.3000,14.600,0.000,0.000,0.00000,0.000,0.000,0.000,18.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/01/1989,1440.00,1520.00,263.0,1.118,1.118,1.118,37.500000,-6.77,7,WA,,FALSE,LOCKERIDGE,2.3000,16.400,0.000,0.000,0.00000,0.000,0.000,0.000,26.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/02/1989,945.00,1015.00,264.0,0.000,0.000,1.032,10.900000,-4.28,7,WA,170/LV,FALSE,GMC/AGL,0.9240,11.800,0.000,0.000,0.00000,0.000,0.000,0.000,20.0,7.1,143.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GMC,GMC,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/04/1989,920.00,950.00,265.0,1.192,1.194,1.193,104.000000,6.12,7,WA,,FALSE,LOCKERIDGE,3.1500,33.000,0.000,0.000,0.00000,0.000,0.000,0.000,19.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,25/05/1989,1245.00,1305.00,266.0,1.236,1.236,1.236,151.000000,-4.86,7,WA,,FALSE,LOCKERIDGE,3.8000,39.700,0.000,0.000,0.00000,0.000,0.000,0.000,12.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/07/1989,1040.00,1120.00,267.0,1.240,1.240,1.240,161.000000,-2.68,7,WA,,FALSE,LOCKERIDGE,4.0700,39.700,0.000,0.000,0.00000,0.000,0.000,0.000,9.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/08/1989,1045.00,1125.00,268.0,1.316,1.316,1.316,337.000000,-2.21,7,WA,,FALSE,LOCKERIDGE,5.9700,56.500,0.000,0.000,0.00000,0.000,0.000,0.000,7.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/09/1989,1540.00,1610.00,269.0,1.210,1.210,1.210,126.000000,5.90,7,WA,,FALSE,LOCKERIDGE,3.8500,32.800,0.000,0.000,0.00000,0.000,0.000,0.000,16.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/11/1989,920.00,1010.00,270.0,1.344,1.334,1.339,387.000000,-6.82,7,WA,,FALSE,LOCKERIDGE,6.0400,64.100,0.000,0.000,0.00000,0.000,0.000,0.000,14.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/12/1989,945.00,1015.00,271.0,1.100,1.100,1.100,34.800000,10.48,7,WA,,FALSE,LOCKERIDGE,2.0200,17.200,0.000,0.000,0.00000,0.000,0.000,0.000,21.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/02/1990,950.00,1020.00,272.0,1.050,1.050,1.050,15.300000,-3.16,7,WA,,FALSE,LOCKERIDGE,1.5800,9.720,0.000,0.000,0.00000,0.000,0.000,0.000,20.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,13/03/1990,1030.00,1100.00,273.0,1.042,1.042,1.042,13.600000,-0.96,7,WA,,FALSE,LOCKERIDGE,0.9230,14.700,0.000,0.000,0.00000,0.000,0.000,0.000,19.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/05/1990,940.00,1010.00,274.0,1.149,1.149,1.149,63.600000,9.00,7,WA,,FALSE,LOCKERIDGE,2.5500,24.900,0.000,0.000,0.00000,0.000,0.000,0.000,13.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,19/06/1990,950.00,1020.00,275.0,1.182,1.182,1.182,88.600000,1.96,7,WA,,FALSE,LOCKERIDGE,3.1100,28.500,0.000,0.000,0.00000,0.000,0.000,0.000,6.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,14/08/1990,1000.00,1050.00,276.0,1.506,1.500,1.503,915.000000,2.00,7,OT,,FALSE,LOCKERIDGE,12.2000,75.100,0.000,0.000,0.00000,0.000,0.000,0.000,8.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/10/1990,930.00,1010.00,277.0,1.235,1.235,1.235,161.000000,2.51,7,WA,,FALSE,LOCKERIDGE,3.9400,40.800,0.000,0.000,0.00000,0.000,0.000,0.000,13.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/11/1990,940.00,1020.00,278.0,1.202,1.202,1.202,114.000000,5.44,7,WA,,FALSE,LOCKERIDGE,3.1500,36.300,0.000,0.000,0.00000,0.000,0.000,0.000,19.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/12/1990,910.00,950.00,279.0,1.116,1.116,1.116,39.400000,0.54,7,WA,,FALSE,LOCKERIDGE,1.9700,20.000,0.000,0.000,0.00000,0.000,0.000,0.000,-9.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/01/1991,1015.00,1045.00,280.0,1.120,1.120,1.120,40.600000,-1.63,7,WA,,FALSE,LOCKERIDGE,1.9900,20.400,0.000,0.000,0.00000,0.000,0.000,0.000,20.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/03/1991,930.00,1000.00,281.0,1.057,1.057,1.057,16.100000,-8.30,7,WA,,FALSE,LOCKERIDGE,1.1300,14.200,0.000,0.000,0.00000,0.000,0.000,0.000,19.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,30/04/1991,950.00,1010.00,282.0,1.075,1.075,1.075,22.300000,-1.33,7,WA,,FALSE,LOCKERIDGE,1.7100,13.100,0.000,0.000,0.00000,0.000,0.000,0.000,12.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/06/1991,945.00,1015.00,283.0,1.124,1.124,1.124,39.400000,-9.26,7,WA,,FALSE,A.LOCKERID,2.0500,19.200,0.000,0.000,0.00000,0.000,0.000,0.000,12.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,23/07/1991,930.00,1000.00,284.0,1.220,1.220,1.220,170.000000,27.38,54,WA,,FALSE,"CARR,G",3.7200,45.600,0.000,0.000,0.00000,0.000,0.000,0.000,8.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/09/1991,830.00,900.00,285.0,1.381,1.380,1.380,540.000000,0.41,7,WA,,FALSE,"WASS,N",11.0000,49.100,0.000,0.000,0.00000,0.000,0.000,0.000,9.5,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,15/10/1991,930.00,1010.00,286.0,1.210,1.210,1.210,128.000000,6.31,7,WA,,FALSE,LOCKERIDGE,3.2000,39.600,0.000,0.000,0.00000,0.000,0.000,0.000,16.5,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/11/1991,900.00,930.00,287.0,1.115,1.115,1.115,41.600000,-1.23,7,WA,,FALSE,LOCKERIDGE,1.8000,22.300,0.000,0.000,0.00000,0.000,0.000,0.000,22.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/01/1992,1530.00,1630.00,288.0,1.100,1.100,1.100,39.000000,13.37,7,WA,,FALSE,LOCKERIDGE,1.8600,21.000,0.000,0.000,0.00000,0.000,0.000,0.000,24.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/02/1992,1500.00,1600.00,289.0,1.077,1.077,1.077,23.600000,-5.36,7,WA,,FALSE,LOCKERIDGE,1.4800,16.000,0.000,0.000,0.00000,0.000,0.000,0.000,25.5,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,31/03/1992,1530.00,1600.00,290.0,1.070,1.070,1.070,22.900000,1.81,7,WA,,FALSE,LOCKERIDGE,1.3000,17.300,0.000,0.000,0.00000,0.000,0.000,0.000,-9.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/05/1992,1405.00,1425.00,291.0,1.106,1.106,1.106,34.400000,-7.96,7,WA,,FALSE,A HASSETT,1.9000,18.100,0.000,0.000,0.00000,0.000,0.000,0.000,-9.9,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,,,FALSE,16/07/2003,1833,SCHED
401013,100,141,22/06/1992,1430.00,1450.00,292.0,1.168,1.168,1.168,77.700000,-1.00,7,WA,518/LV,FALSE,PC/GC,2.4000,32.100,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GC,PC,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/08/1992,1245.00,1315.00,293.0,1.405,1.395,1.400,621.000000,38.31,7,WA,518/LV,FALSE,PC/GC,8.0000,77.700,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PC,PC,FALSE,16/07/2003,1833,SCHED
401013,100,141,21/09/1992,1500.00,1520.00,294.0,1.339,1.339,1.339,348.000000,8.51,7,WA,518/LV,FALSE,GC/PC,5.6000,61.600,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PC,PC,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/11/1992,1100.00,1120.00,295.0,1.335,1.335,1.335,285.000000,-8.70,7,WA,518/LV,FALSE,PC/GC,4.6000,62.200,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PC,PC,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/12/1992,830.00,900.00,296.0,0.000,0.000,1.250,173.000000,8.13,7,WA,518/LV,FALSE,GC/PC,4.0000,43.600,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,P.C,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/01/1993,1130.00,1140.00,297.0,1.990,2.000,1.995,2520.000000,-0.29,17,BR,518/LV,FALSE,PC/LM,18.0000,140.000,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,18/01/1993,1150.00,1208.00,298.0,2.000,2.000,2.000,2500.000000,-1.96,17,BR,518/LV,TRUE,PC/LM,18.5000,135.100,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/03/1993,935.00,1010.00,299.0,-99.999,-99.999,1.143,56.000000,3.94,17,WA,420/5,FALSE,PC/RP,2.3000,24.000,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,20/04/1993,815.00,850.00,300.0,-99.999,-99.999,1.115,39.000000,3.69,7,WA,420/5,FALSE,GC/PC,2.1000,18.800,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,1/06/1993,900.00,920.00,301.0,-99.999,-99.999,1.165,87.000000,24.63,7,WA,420/5,FALSE,GC/PC,2.7000,32.400,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,6/07/1993,845.00,905.00,302.0,-99.999,-99.999,1.190,90.000000,-1.51,17,WA,420/5,FALSE,GC/PC,2.7900,32.300,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,17/08/1993,915.00,935.00,303.0,-99.999,-99.999,1.333,310.000000,0.68,7,WA,444/LV,FALSE,DH/PC,5.0000,61.000,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,12/10/1993,935.00,1005.00,304.0,-99.999,-99.999,1.343,328.000000,-0.43,17,WA,518/LV,FALSE,GQ/PC,5.7000,57.100,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/11/1993,830.00,900.00,305.0,-99.999,-99.999,1.271,192.000000,-0.18,7,WA,518/LV,FALSE,GQ/PC,4.1000,46.900,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,11/01/1994,1430.00,1455.00,306.0,-99.999,-99.999,1.155,66.000000,6.22,7,WA,518/LV,FALSE,GC/PC,2.5000,25.800,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,P.C,,FALSE,16/07/2003,1833,SCHED
401013,100,141,7/02/1994,1510.00,1640.00,307.0,1.157,1.157,1.157,58.300000,-8.37,7,WA,436/5,FALSE,DMH/RMP,2.5560,22.800,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BTL,BTL,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/03/1994,1735.00,1800.00,308.0,1.117,1.117,1.117,42.000000,8.64,7,WA,518/93-08,FALSE,GTQ/PBB,2.3400,17.900,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PBB,PBB,FALSE,16/07/2003,1833,SCHED
401013,100,141,2/05/1994,1655.00,1720.00,309.0,1.103,1.103,1.103,33.900000,6.98,7,WA,518/93-08,FALSE,GTQ/PBB,2.1000,16.100,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PBB,PBB,FALSE,16/07/2003,1833,SCHED
401013,100,141,14/06/1994,1540.00,1555.00,310.0,1.124,1.124,1.124,39.300000,-7.44,7,WA,518/93-08,FALSE,GTQ/PBB,2.0200,19.500,0.000,0.000,0.00000,0.000,0.000,0.000,0.0,0.0,0.000,0.000,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,PBB,PBB,FALSE,16/07/2003,1833,SCHED
401013,100,141,26/07/1994,1500.00,1520.00,311.0,1.135,1.135,1.135,44.200000,-9.56,7,WA,518/A,FALSE,GMC/BTL,1.6300,27.100,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BTL,,FALSE,16/07/2003,1833,SCHED
401013,100,141,8/09/1994,945.00,1005.00,312.0,1.138,1.138,1.138,46.900000,-7.52,7,WA,518/A,FALSE,GMC/BTL,1.5800,29.700,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,BTL,,FALSE,16/07/2003,1833,SCHED
401013,100,141,21/10/1994,850.00,910.00,313.0,1.120,1.120,1.120,38.000000,-5.62,7,WA,93-05,FALSE,GMC/DH,1.5200,25.000,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,GMC,,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/11/1994,1515.00,1535.00,314.0,-99.999,-99.999,1.152,69.800000,16.45,7,WA,518,FALSE,GTQ/DFH,2.7300,25.600,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DFH,,FALSE,16/07/2003,1833,SCHED
401013,100,141,10/01/1995,1550.00,1610.00,315.0,1.034,1.034,1.034,10.300000,6.09,7,WA,518/93-08,FALSE,GTQ/RMP,0.9760,10.600,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,,FALSE,16/07/2003,1833,SCHED
401013,100,141,28/02/1995,810.00,835.00,316.0,1.010,1.010,1.010,5.910000,4.69,7,WA,518/93-08,FALSE,GTQ/DJH,0.7950,7.430,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DJH,DJH,FALSE,16/07/2003,1833,SCHED
401013,100,141,3/04/1995,1720.00,1745.00,317.0,1.027,1.027,1.027,7.700000,-7.75,7,WA,93-05/07,FALSE,GTQ/DJH,0.8000,9.620,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,DJH,DJH,FALSE,16/07/2003,1833,SCHED
401013,100,141,16/05/1995,1120.00,1145.00,318.0,1.182,1.182,1.182,88.400000,5.12,7,WA,518/93-08,FALSE,GTQ/TR,3.1100,28.400,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,T.R,,FALSE,16/07/2003,1833,SCHED
401013,100,141,4/07/1995,950.00,1030.00,319.0,1.460,1.452,1.456,576.000000,0.08,7,WA,518284-07,TRUE,GTQ/RMP,8.4500,68.200,0.000,0.000,0.00000,0.000,0.000,-9.999,-9.9,0.0,-9.999,-9.999,FALSE,0.000,0,FALSE,FALSE,FALSE,,,,,RMP,,FALSE,16/07/2003,1833,SCHED
